seed,cenario,algoritmo,num_processos,total_seeds,quantum,custo_troca,turnaround_medio,trocas_contexto,slowdown_medio,jain_slowdown_pct
25,cpu_bound,epa,1000,100,4,1,20252.107,1488,473.37466496271725,79.97185931696549
25,cpu_bound,fcfs,1000,100,4,1,19328.944,1488,476.25156256368456,77.66018653531577
25,cpu_bound,prioridade,1000,100,4,1,17511.214,1488,494.16709748883073,55.40421609691789
25,cpu_bound,round_robin,1000,100,4,1,33496.468,10672,837.7271041779416,94.30413379136208
25,equilibrado,epa,1000,100,4,1,22083.962,3521,502.346334164252,39.57886312591839
25,equilibrado,fcfs,1000,100,4,1,22958.495,3521,513.1585617646039,42.20639336918632
25,equilibrado,prioridade,1000,100,4,1,18698.688,3521,702.5530393314654,10.87732752548811
25,equilibrado,round_robin,1000,100,4,1,28910.12,10555,592.7940955804739,80.6896964253675
25,io_bound,epa,1000,100,4,1,9892.69,6517,204.21585995281342,62.69508318656291
25,io_bound,fcfs,1000,100,4,1,16087.192,6521,309.60080963995296,92.42001318861374
25,io_bound,prioridade,1000,100,4,1,11071.195,6521,223.17563549840068,64.72723562490195
25,io_bound,round_robin,1000,100,4,1,16087.192,6521,309.60080963995296,92.42001318861374
25,prioridades_desbalanceadas,epa,1000,100,4,1,22326.037,3521,528.5361753364789,38.81384895723172
25,prioridades_desbalanceadas,fcfs,1000,100,4,1,23222.508,3521,532.742883797188,46.773999823178066
25,prioridades_desbalanceadas,prioridade,1000,100,4,1,19455.287,3521,754.0443573313557,10.97437222937919
25,prioridades_desbalanceadas,round_robin,1000,100,4,1,29000.613,10559,599.1962683281927,82.88255546159118
26,cpu_bound,epa,1000,100,4,1,21386.14,1514,484.4511209855389,82.14861534702727
26,cpu_bound,fcfs,1000,100,4,1,20451.961,1514,487.9558308004396,78.68438908124828
26,cpu_bound,prioridade,1000,100,4,1,18251.368,1514,497.8624251870567,55.911487780997234
26,cpu_bound,round_robin,1000,100,4,1,34775.072,10952,842.188120709722,94.50127703125305
26,equilibrado,epa,1000,100,4,1,21725.716,3514,492.03537264535055,43.580877365063365
26,equilibrado,fcfs,1000,100,4,1,22870.073,3514,527.6744437219583,40.58924004309924
26,equilibrado,prioridade,1000,100,4,1,18591.326,3514,684.3888446724526,12.331976659767795
26,equilibrado,round_robin,1000,100,4,1,28294.039,10491,593.9779896420661,79.20842741160813
26,io_bound,epa,1000,100,4,1,9878.796,6510,201.78389103839748,63.37379893540443
26,io_bound,fcfs,1000,100,4,1,16113.065,6513,307.55517001998487,93.0796794693679
26,io_bound,prioridade,1000,100,4,1,11120.864,6513,224.48483168643304,66.44240777347625
26,io_bound,round_robin,1000,100,4,1,16113.065,6513,307.55517001998487,93.0796794693679
26,prioridades_desbalanceadas,epa,1000,100,4,1,21773.243,3514,506.17240443995996,40.99310853422397
26,prioridades_desbalanceadas,fcfs,1000,100,4,1,22699.441,3514,518.3686229451947,44.287485240241224
26,prioridades_desbalanceadas,prioridade,1000,100,4,1,19047.908,3514,653.7474847988998,18.273222055602304
26,prioridades_desbalanceadas,round_robin,1000,100,4,1,28416.844,10455,588.2497703397125,81.34397066581474
27,cpu_bound,epa,1000,100,4,1,20654.301,1481,481.45397635662397,81.8303516963845
27,cpu_bound,fcfs,1000,100,4,1,19987.289,1481,497.7402136620023,78.08703994396147
27,cpu_bound,prioridade,1000,100,4,1,17878.797,1481,498.04564689027103,58.600170953587146
27,cpu_bound,round_robin,1000,100,4,1,34097.668,10689,856.1076566712941,94.73710048695852
27,equilibrado,epa,1000,100,4,1,21411.837,3452,557.0971120275676,26.19521152095593
27,equilibrado,fcfs,1000,100,4,1,22272.002,3453,542.5389377142652,36.566822864572266
27,equilibrado,prioridade,1000,100,4,1,18689.57,3453,900.9411717928874,12.304020299188888
27,equilibrado,round_robin,1000,100,4,1,28052.988,10387,605.6909579140317,77.10689683559417
27,io_bound,epa,1000,100,4,1,9860.29,6447,202.07242339204987,64.52656110814263
27,io_bound,fcfs,1000,100,4,1,16226.728,6453,314.7197505381667,93.14310947700307
27,io_bound,prioridade,1000,100,4,1,11026.712,6453,220.86276918345757,67.69142535420426
27,io_bound,round_robin,1000,100,4,1,16226.728,6453,314.7197505381667,93.14310947700307
27,prioridades_desbalanceadas,epa,1000,100,4,1,21795.709,3453,557.0853541711323,27.868084356122058
27,prioridades_desbalanceadas,fcfs,1000,100,4,1,22595.585,3453,550.9754576476475,39.74438835813458
27,prioridades_desbalanceadas,prioridade,1000,100,4,1,19005.968,3453,804.5245946456138,9.04852656129464
27,prioridades_desbalanceadas,round_robin,1000,100,4,1,28401.434,10415,617.9544298396031,79.843916910879
28,cpu_bound,epa,1000,100,4,1,21303.264,1515,489.14550394081476,82.87918233287941
28,cpu_bound,fcfs,1000,100,4,1,20481.013,1515,501.95858181049175,78.14935201170749
28,cpu_bound,prioridade,1000,100,4,1,18078.293,1515,494.6838124569252,57.3995917983506
28,cpu_bound,round_robin,1000,100,4,1,34734.374,10878,853.5622151260076,94.46307158661699
28,equilibrado,epa,1000,100,4,1,22760.53,3572,520.0909087449569,33.28493791731804
28,equilibrado,fcfs,1000,100,4,1,23823.315,3572,524.9664261222925,45.1758232304535
28,equilibrado,prioridade,1000,100,4,1,19321.064,3572,709.0448739131235,12.991744007202529
28,equilibrado,round_robin,1000,100,4,1,29635.617,10669,602.3922025595632,81.8048406543778
28,io_bound,epa,1000,100,4,1,10080.913,6567,204.45433773380984,63.1055608606823
28,io_bound,fcfs,1000,100,4,1,16544.14,6572,312.4801820905145,92.73305971774069
28,io_bound,prioridade,1000,100,4,1,11324.085,6572,224.63363478704932,65.70497207690441
28,io_bound,round_robin,1000,100,4,1,16544.14,6572,312.4801820905145,92.73305971774069
28,prioridades_desbalanceadas,epa,1000,100,4,1,23228.871,3572,513.750124405351,38.02463627317441
28,prioridades_desbalanceadas,fcfs,1000,100,4,1,24200.989,3572,528.2298104474344,39.623224776873066
28,prioridades_desbalanceadas,prioridade,1000,100,4,1,20206.925,3572,684.3233758180694,14.3287395474161
28,prioridades_desbalanceadas,round_robin,1000,100,4,1,30248.514,10789,610.2060711656394,79.5499143151387
29,cpu_bound,epa,1000,100,4,1,20549.723,1484,479.21123549918184,80.14525702148289
29,cpu_bound,fcfs,1000,100,4,1,19677.656,1484,480.4929505375873,78.21465078535913
29,cpu_bound,prioridade,1000,100,4,1,17945.362,1484,512.1200213880679,56.14345689836509
29,cpu_bound,round_robin,1000,100,4,1,33809.257,10724,843.5133401516575,94.20218759018388
29,equilibrado,epa,1000,100,4,1,22123.623,3476,493.70523408584535,45.87703849482242
29,equilibrado,fcfs,1000,100,4,1,22608.65,3477,482.95525393914346,55.867798270836694
29,equilibrado,prioridade,1000,100,4,1,18363.907,3477,701.2517859535388,10.681676025021511
29,equilibrado,round_robin,1000,100,4,1,28859.576,10468,599.1718196057408,83.94646370965657
29,io_bound,epa,1000,100,4,1,9940.366,6469,205.820985185929,61.76748241451317
29,io_bound,fcfs,1000,100,4,1,16049.618,6477,308.40496171124437,93.13175478528004
29,io_bound,prioridade,1000,100,4,1,11176.16,6477,228.7024800184415,64.85913549964953
29,io_bound,round_robin,1000,100,4,1,16049.618,6477,308.40496171124437,93.13175478528004
29,prioridades_desbalanceadas,epa,1000,100,4,1,22253.466,3476,511.3058253430876,39.49183304226251
29,prioridades_desbalanceadas,fcfs,1000,100,4,1,22860.802,3477,520.8603222736602,42.17264080420101
29,prioridades_desbalanceadas,prioridade,1000,100,4,1,19213.334,3477,662.6661987787103,13.136262958059984
29,prioridades_desbalanceadas,round_robin,1000,100,4,1,28972.327,10586,602.548520079303,81.72063856195703
3,cpu_bound,epa,1000,100,4,1,21461.927,1510,490.41242568648147,81.86116868823336
3,cpu_bound,fcfs,1000,100,4,1,20575.575,1510,500.785393231258,77.68874879107258
3,cpu_bound,prioridade,1000,100,4,1,18444.237,1510,510.13764527043855,56.505274501060846
3,cpu_bound,round_robin,1000,100,4,1,34924.716,10992,854.3558216446581,94.24059221286453
3,equilibrado,epa,1000,100,4,1,22121.094,3516,552.8955983070834,26.688285463718753
3,equilibrado,fcfs,1000,100,4,1,23143.633,3516,546.0915515036849,37.67237658221441
3,equilibrado,prioridade,1000,100,4,1,19056.814,3516,856.6954596250744,11.718185783801912
3,equilibrado,round_robin,1000,100,4,1,29103.645,10686,615.2023620901607,77.54698672953981
3,io_bound,epa,1000,100,4,1,10009.118,6510,207.3826795593924,62.52910686580802
3,io_bound,fcfs,1000,100,4,1,16255.653,6516,312.3400215900399,92.20649159435942
3,io_bound,prioridade,1000,100,4,1,11150.374,6516,224.76306404493783,65.22571260069583
3,io_bound,round_robin,1000,100,4,1,16255.653,6516,312.3400215900399,92.20649159435942
3,prioridades_desbalanceadas,epa,1000,100,4,1,22241.929,3516,572.6720183960587,26.16892179181458
3,prioridades_desbalanceadas,fcfs,1000,100,4,1,22973.543,3516,565.2636152660541,36.87560421821734
3,prioridades_desbalanceadas,prioridade,1000,100,4,1,19808.025,3516,801.8719224605885,10.426888696416514
3,prioridades_desbalanceadas,round_robin,1000,100,4,1,28687.034,10665,614.8239186034293,77.49293561580913
30,cpu_bound,epa,1000,100,4,1,20963.47,1495,478.62207943049907,82.65137885026952
30,cpu_bound,fcfs,1000,100,4,1,20349.799,1495,495.24957982377884,79.31295436516511
30,cpu_bound,prioridade,1000,100,4,1,18074.006,1495,486.3263224561206,59.66922545200742
30,cpu_bound,round_robin,1000,100,4,1,34681.429,10846,857.1866159927662,94.70270955427328
30,equilibrado,epa,1000,100,4,1,22657.415,3537,556.2923848954296,31.82196168477209
30,equilibrado,fcfs,1000,100,4,1,23608.402,3538,559.0621614601157,40.00524317537984
30,equilibrado,prioridade,1000,100,4,1,19242.808,3538,767.5494904728836,12.639105508995232
30,equilibrado,round_robin,1000,100,4,1,29155.346,10603,608.490151011306,78.62001494523652
30,io_bound,epa,1000,100,4,1,10110.602,6533,206.28471727225647,63.634384989985215
30,io_bound,fcfs,1000,100,4,1,16550.738,6538,314.1512911880338,93.44321637960498
30,io_bound,prioridade,1000,100,4,1,11298.375,6538,225.0960047059939,66.18912954658263
30,io_bound,round_robin,1000,100,4,1,16550.738,6538,314.1512911880338,93.44321637960498
30,prioridades_desbalanceadas,epa,1000,100,4,1,23304.836,3537,535.6659789587276,41.042748339918866
30,prioridades_desbalanceadas,fcfs,1000,100,4,1,24111.188,3538,542.1070924434622,42.676849715798795
30,prioridades_desbalanceadas,prioridade,1000,100,4,1,20282.406,3538,740.0318530277631,14.015397895862758
30,prioridades_desbalanceadas,round_robin,1000,100,4,1,30239.526,10827,619.4102846190185,80.9988046641478
31,cpu_bound,epa,1000,100,4,1,20513.642,1484,472.71028639512787,81.53836182573978
31,cpu_bound,fcfs,1000,100,4,1,19591.89,1484,480.94440125296325,77.06112536756756
31,cpu_bound,prioridade,1000,100,4,1,17772.944,1484,493.33908373627156,57.83120909145847
31,cpu_bound,round_robin,1000,100,4,1,33647.171,10736,840.6078632589866,93.95903091605966
31,equilibrado,epa,1000,100,4,1,21388.297,3448,549.3495413368632,23.662979302935582
31,equilibrado,fcfs,1000,100,4,1,22077.734,3448,545.424609809577,30.376480164422944
31,equilibrado,prioridade,1000,100,4,1,18130.234,3448,855.4378750442627,9.206254435362501
31,equilibrado,round_robin,1000,100,4,1,27970.643,10322,605.6852738757085,74.21052011908762
31,io_bound,epa,1000,100,4,1,9738.041,6441,199.21885104619957,63.42659463729962
31,io_bound,fcfs,1000,100,4,1,15980.224,6447,310.3407345681059,92.39412459456108
31,io_bound,prioridade,1000,100,4,1,10952.774,6447,221.2159420834421,66.27330066784623
31,io_bound,round_robin,1000,100,4,1,15980.224,6447,310.3407345681059,92.39412459456108
31,prioridades_desbalanceadas,epa,1000,100,4,1,21636.87,3448,531.3028853043472,34.13737094491485
31,prioridades_desbalanceadas,fcfs,1000,100,4,1,22102.199,3448,536.4068302833697,35.30445060507252
31,prioridades_desbalanceadas,prioridade,1000,100,4,1,18828.908,3448,704.7839582520189,14.074962389235033
31,prioridades_desbalanceadas,round_robin,1000,100,4,1,27941.145,10391,603.4183519551426,77.13854703412056
32,cpu_bound,epa,1000,100,4,1,21399.479,1522,479.86371179892586,81.92890447176826
32,cpu_bound,fcfs,1000,100,4,1,20326.537,1522,482.5590435785283,77.8867904790774
32,cpu_bound,prioridade,1000,100,4,1,18157.167,1522,491.83055562038277,57.25345601586414
32,cpu_bound,round_robin,1000,100,4,1,34647.689,11029,837.0689386592466,94.06947874668768
32,equilibrado,epa,1000,100,4,1,21641.808,3525,509.0619757652214,29.44963322785981
32,equilibrado,fcfs,1000,100,4,1,22679.567,3525,512.2281672010166,39.05527097749575
32,equilibrado,prioridade,1000,100,4,1,18497.16,3525,754.2741096293125,11.851792765833524
32,equilibrado,round_robin,1000,100,4,1,28601.8,10602,584.5001967479972,79.74636104733779
32,io_bound,epa,1000,100,4,1,9723.995,6518,200.07971332668404,61.177008028182705
32,io_bound,fcfs,1000,100,4,1,15947.919,6524,305.5208882214261,92.16471517493831
32,io_bound,prioridade,1000,100,4,1,10949.884,6524,222.67609279944415,64.20153907154373
32,io_bound,round_robin,1000,100,4,1,15947.919,6524,305.5208882214261,92.16471517493831
32,prioridades_desbalanceadas,epa,1000,100,4,1,21678.085,3525,499.8406154162733,30.68522779786609
32,prioridades_desbalanceadas,fcfs,1000,100,4,1,22513.085,3525,511.3551973051975,37.53170592165748
32,prioridades_desbalanceadas,prioridade,1000,100,4,1,19256.186,3525,725.9834825923236,10.957361089051707
32,prioridades_desbalanceadas,round_robin,1000,100,4,1,28432.952,10578,587.1379720154267,78.55232132968027
33,cpu_bound,epa,1000,100,4,1,21708.529,1518,487.7297536729794,81.42453755141953
33,cpu_bound,fcfs,1000,100,4,1,20874.925,1518,495.276934748412,77.69845115185277
33,cpu_bound,prioridade,1000,100,4,1,18679.918,1518,514.002467162493,56.57744297486042
33,cpu_bound,round_robin,1000,100,4,1,35387.707,11090,850.8103520467585,94.3509711540595
33,equilibrado,epa,1000,100,4,1,22838.733,3570,551.3826080179622,26.12979169639879
33,equilibrado,fcfs,1000,100,4,1,23884.333,3570,538.145195116459,36.442735848712374
33,equilibrado,prioridade,1000,100,4,1,19273.351,3570,804.4106090395311,10.45751688074464
33,equilibrado,round_robin,1000,100,4,1,29820.883,10710,609.3065916602187,77.80640190164985
33,io_bound,epa,1000,100,4,1,10006.628,6565,201.28168175191638,63.18145651528149
33,io_bound,fcfs,1000,100,4,1,16531.008,6570,312.331104708712,93.02592483176265
33,io_bound,prioridade,1000,100,4,1,11279.22,6570,223.75986133267685,66.31533134607791
33,io_bound,round_robin,1000,100,4,1,16531.008,6570,312.331104708712,93.02592483176265
33,prioridades_desbalanceadas,epa,1000,100,4,1,23346.555,3569,504.0720457679424,44.59627062453483
33,prioridades_desbalanceadas,fcfs,1000,100,4,1,23910.239,3570,510.01797062455836,47.152321246469924
33,prioridades_desbalanceadas,prioridade,1000,100,4,1,20084.604,3570,668.3510017281642,17.692786144195114
33,prioridades_desbalanceadas,round_robin,1000,100,4,1,30190.303,10732,609.0802470182734,82.59114896321914
34,cpu_bound,epa,1000,100,4,1,21186.786,1506,484.94082961576373,81.68464611589312
34,cpu_bound,fcfs,1000,100,4,1,20304.472,1506,490.7181430569662,77.77080311738236
34,cpu_bound,prioridade,1000,100,4,1,18214.0,1506,502.0860977247814,57.62276714356244
34,cpu_bound,round_robin,1000,100,4,1,34825.96,10909,852.4107904441443,94.48475740491124
34,equilibrado,epa,1000,100,4,1,22327.774,3513,537.089801072896,31.31043951944692
34,equilibrado,fcfs,1000,100,4,1,22996.047,3513,537.8974827228927,35.97477359715236
34,equilibrado,prioridade,1000,100,4,1,18925.921,3513,742.8891112431744,12.572966058288962
34,equilibrado,round_robin,1000,100,4,1,29018.692,10568,608.7830568526505,78.01834965092513
34,io_bound,epa,1000,100,4,1,9983.3,6506,205.2349168551079,61.93128491728617
34,io_bound,fcfs,1000,100,4,1,16357.915,6513,313.19543156636007,92.83350895617261
34,io_bound,prioridade,1000,100,4,1,11224.48,6513,226.64263613474847,64.860889830635
34,io_bound,round_robin,1000,100,4,1,16357.915,6513,313.19543156636007,92.83350895617261
34,prioridades_desbalanceadas,epa,1000,100,4,1,22450.431,3512,497.29030321854214,36.93815375529855
34,prioridades_desbalanceadas,fcfs,1000,100,4,1,23059.19,3513,491.15551428877274,53.615239372436506
34,prioridades_desbalanceadas,prioridade,1000,100,4,1,19873.576,3513,715.8923739403193,11.823435033713507
34,prioridades_desbalanceadas,round_robin,1000,100,4,1,29280.198,10560,604.9452589664404,83.50441222626029
35,cpu_bound,epa,1000,100,4,1,21340.5,1504,486.33289434408334,81.39182582021793
35,cpu_bound,fcfs,1000,100,4,1,20672.816,1504,499.6066056777025,77.63186514577205
35,cpu_bound,prioridade,1000,100,4,1,18451.357,1504,503.44713312804595,58.246893590986524
35,cpu_bound,round_robin,1000,100,4,1,35033.789,10946,857.5054151711082,94.62947979753379
35,equilibrado,epa,1000,100,4,1,22928.035,3584,499.2086006592813,36.68881849960914
35,equilibrado,fcfs,1000,100,4,1,24088.213,3584,521.4415495053188,42.29664326673249
35,equilibrado,prioridade,1000,100,4,1,19470.502,3584,653.5913835717686,15.235982663037621
35,equilibrado,round_robin,1000,100,4,1,29939.646,10839,604.4370442969198,81.0269980858025
35,io_bound,epa,1000,100,4,1,10212.045,6579,210.27166234966032,63.049201363292944
35,io_bound,fcfs,1000,100,4,1,16599.88,6582,314.90103088747884,93.31385068006023
35,io_bound,prioridade,1000,100,4,1,11406.012,6582,230.0511869194552,65.13423529990295
35,io_bound,round_robin,1000,100,4,1,16599.88,6582,314.90103088747884,93.31385068006023
35,prioridades_desbalanceadas,epa,1000,100,4,1,22817.941,3583,493.90495286104397,38.4466523541245
35,prioridades_desbalanceadas,fcfs,1000,100,4,1,23855.979,3584,500.92857971598954,49.67523558790377
35,prioridades_desbalanceadas,prioridade,1000,100,4,1,20185.434,3584,609.8944329225233,14.094330432818085
35,prioridades_desbalanceadas,round_robin,1000,100,4,1,29884.028,10769,601.2746028521458,83.2541860168519
36,cpu_bound,epa,1000,100,4,1,21558.767,1524,483.81044972401514,81.04340018910312
36,cpu_bound,fcfs,1000,100,4,1,20592.164,1524,487.5533096296846,77.46627606653252
36,cpu_bound,prioridade,1000,100,4,1,18496.992,1524,500.8405159278086,56.48498282523562
36,cpu_bound,round_robin,1000,100,4,1,34883.732,11059,838.1394777114726,93.99368453396914
36,equilibrado,epa,1000,100,4,1,22738.317,3570,501.5524603690419,31.55141312554429
36,equilibrado,fcfs,1000,100,4,1,23540.824,3570,508.4196452016598,38.28532154692561
36,equilibrado,prioridade,1000,100,4,1,18946.999,3570,675.1583183152047,11.76286954606239
36,equilibrado,round_robin,1000,100,4,1,29760.781,10780,596.5067093583214,78.86544220032634
36,io_bound,epa,1000,100,4,1,10119.931,6563,204.6268221077169,62.875195315279996
36,io_bound,fcfs,1000,100,4,1,16399.898,6570,305.5743196727134,92.80945765184049
36,io_bound,prioridade,1000,100,4,1,11368.313,6570,225.93598877616466,65.76630129600002
36,io_bound,round_robin,1000,100,4,1,16399.898,6570,305.5743196727134,92.80945765184049
36,prioridades_desbalanceadas,epa,1000,100,4,1,22928.457,3570,493.7743659077068,38.27324534660796
36,prioridades_desbalanceadas,fcfs,1000,100,4,1,23975.877,3570,498.7666725341895,55.588609573493386
36,prioridades_desbalanceadas,prioridade,1000,100,4,1,20101.319,3570,682.8020943136695,12.618100010901818
36,prioridades_desbalanceadas,round_robin,1000,100,4,1,30082.418,10967,595.8352834162054,84.12623695734973
37,cpu_bound,epa,1000,100,4,1,21017.224,1488,483.7872510547993,80.23658018459977
37,cpu_bound,fcfs,1000,100,4,1,20270.562,1488,489.2946001839588,77.84040704955041
37,cpu_bound,prioridade,1000,100,4,1,18315.309,1488,507.7486445831794,57.601323769932804
37,cpu_bound,round_robin,1000,100,4,1,34771.235,10834,858.4453613626832,94.62237283529055
37,equilibrado,epa,1000,100,4,1,21470.837,3479,511.2171448317497,35.159277295590414
37,equilibrado,fcfs,1000,100,4,1,22644.134,3480,533.7497441082411,37.63895938098002
37,equilibrado,prioridade,1000,100,4,1,18609.367,3480,731.362126317365,14.823049245747342
37,equilibrado,round_robin,1000,100,4,1,28146.439,10502,599.4771420579726,78.19988107131326
37,io_bound,epa,1000,100,4,1,10140.703,6470,209.48212356798686,63.206830969683715
37,io_bound,fcfs,1000,100,4,1,16306.204,6478,310.6722493658081,93.05954852055982
37,io_bound,prioridade,1000,100,4,1,11371.557,6478,231.145701240983,66.02517074285976
37,io_bound,round_robin,1000,100,4,1,16306.204,6478,310.6722493658081,93.05954852055982
37,prioridades_desbalanceadas,epa,1000,100,4,1,21476.908,3480,519.8086663366405,32.540609990385214
37,prioridades_desbalanceadas,fcfs,1000,100,4,1,22270.129,3480,509.09786134963554,42.24029713834735
37,prioridades_desbalanceadas,prioridade,1000,100,4,1,18851.89,3480,711.0387254014479,12.14497109215023
37,prioridades_desbalanceadas,round_robin,1000,100,4,1,28170.228,10368,600.5817079696902,80.22774468881272
38,cpu_bound,epa,1000,100,4,1,20575.551,1487,474.69408428561684,81.40646828312573
38,cpu_bound,fcfs,1000,100,4,1,19757.368,1487,481.72935070248957,77.86759496021747
38,cpu_bound,prioridade,1000,100,4,1,17675.532,1487,484.35185274466477,57.936206700797385
38,cpu_bound,round_robin,1000,100,4,1,33989.688,10749,842.2205163202715,94.14598624694456
38,equilibrado,epa,1000,100,4,1,21796.742,3472,550.2017389612834,31.54535451051653
38,equilibrado,fcfs,1000,100,4,1,22421.695,3472,538.6378547051124,41.05114917802517
38,equilibrado,prioridade,1000,100,4,1,18783.215,3472,821.2089797484433,12.4835828176846
38,equilibrado,round_robin,1000,100,4,1,28035.733,10365,602.0851595813161,79.68267798876846
38,io_bound,epa,1000,100,4,1,9860.092,6467,207.63259287521313,60.22028292651125
38,io_bound,fcfs,1000,100,4,1,15983.891,6470,310.09352558874133,92.71912267408045
38,io_bound,prioridade,1000,100,4,1,11085.195,6470,229.8957500136538,63.98177376932662
38,io_bound,round_robin,1000,100,4,1,15983.891,6470,310.09352558874133,92.71912267408045
38,prioridades_desbalanceadas,epa,1000,100,4,1,21097.043,3472,538.278253542625,31.41323764694227
38,prioridades_desbalanceadas,fcfs,1000,100,4,1,21854.657,3472,548.7632438943117,33.37606078318247
38,prioridades_desbalanceadas,prioridade,1000,100,4,1,18836.44,3472,756.5158258682511,15.7416461680759
38,prioridades_desbalanceadas,round_robin,1000,100,4,1,27447.243,10284,599.1884822485796,74.72975697173004
39,cpu_bound,epa,1000,100,4,1,20718.317,1491,476.4917805647941,79.25549488949565
39,cpu_bound,fcfs,1000,100,4,1,19926.115,1491,482.99202438885084,77.03634611772188
39,cpu_bound,prioridade,1000,100,4,1,18027.836,1491,494.0208621190611,55.658621135580155
39,cpu_bound,round_robin,1000,100,4,1,34418.418,10890,847.4788209208639,94.3774088374825
39,equilibrado,epa,1000,100,4,1,21601.972,3466,511.74609485608505,32.09044681954982
39,equilibrado,fcfs,1000,100,4,1,22652.145,3466,524.9192513280574,41.72123874927674
39,equilibrado,prioridade,1000,100,4,1,18373.758,3466,781.6819088001656,11.00409427112655
39,equilibrado,round_robin,1000,100,4,1,28633.884,10475,604.9184457708407,80.87828629242472
39,io_bound,epa,1000,100,4,1,9850.766,6460,200.55645257944158,63.89066697366646
39,io_bound,fcfs,1000,100,4,1,16115.453,6466,309.7761502380172,93.20613952974541
39,io_bound,prioridade,1000,100,4,1,11026.527,6466,221.3071445873341,65.9798140858977
39,io_bound,round_robin,1000,100,4,1,16115.453,6466,309.7761502380172,93.20613952974541
39,prioridades_desbalanceadas,epa,1000,100,4,1,21684.066,3466,533.8710459649365,28.517741555215316
39,prioridades_desbalanceadas,fcfs,1000,100,4,1,22417.491,3466,531.8885089683381,39.31335205845412
39,prioridades_desbalanceadas,prioridade,1000,100,4,1,18807.476,3466,710.3388075307095,10.644063938385976
39,prioridades_desbalanceadas,round_robin,1000,100,4,1,28271.625,10401,598.7597292621123,79.28122640791248
4,cpu_bound,epa,1000,100,4,1,22250.98,1530,497.6080124889994,83.22774557317949
4,cpu_bound,fcfs,1000,100,4,1,21286.81,1530,505.7458401501632,79.00841906371951
4,cpu_bound,prioridade,1000,100,4,1,18820.646,1530,505.9712197161085,56.15356330026186
4,cpu_bound,round_robin,1000,100,4,1,35728.86,11199,855.7607804857431,94.48750290136131
4,equilibrado,epa,1000,100,4,1,23527.348,3621,536.8676500533762,31.59861990033625
4,equilibrado,fcfs,1000,100,4,1,24736.299,3623,544.5681505361055,42.80836223117501
4,equilibrado,prioridade,1000,100,4,1,19935.594,3623,740.4750581326032,11.842233784429167
4,equilibrado,round_robin,1000,100,4,1,30903.653,10962,620.6785251029662,80.50159722380347
4,io_bound,epa,1000,100,4,1,10280.409,6617,209.12401512795938,62.32025671632004
4,io_bound,fcfs,1000,100,4,1,16846.304,6622,316.51719266712604,92.61152288051197
4,io_bound,prioridade,1000,100,4,1,11497.114,6622,227.70470415640372,65.65224344850338
4,io_bound,round_robin,1000,100,4,1,16846.304,6622,316.51719266712604,92.61152288051197
4,prioridades_desbalanceadas,epa,1000,100,4,1,23786.083,3623,535.6181447512993,34.38945946691776
4,prioridades_desbalanceadas,fcfs,1000,100,4,1,24799.226,3623,549.0004725075304,42.706972274461215
4,prioridades_desbalanceadas,prioridade,1000,100,4,1,20366.336,3623,658.3987866728486,12.362690385194092
4,prioridades_desbalanceadas,round_robin,1000,100,4,1,30938.054,10927,621.3745217963286,81.63947311411017
40,cpu_bound,epa,1000,100,4,1,21687.284,1530,486.86236009343713,83.09984166792559
40,cpu_bound,fcfs,1000,100,4,1,20674.563,1530,495.63920178873695,77.49451541833598
40,cpu_bound,prioridade,1000,100,4,1,18375.132,1530,502.37137925836134,56.19541631098904
40,cpu_bound,round_robin,1000,100,4,1,34980.389,11065,842.1981026810491,93.98885533718597
40,equilibrado,epa,1000,100,4,1,22553.121,3609,485.20247763279747,45.8450053769765
40,equilibrado,fcfs,1000,100,4,1,23532.405,3609,512.294790429272,46.39735370848939
40,equilibrado,prioridade,1000,100,4,1,18859.679,3609,622.8464279029288,16.59833328382466
40,equilibrado,round_robin,1000,100,4,1,29560.87,10685,595.3046977769112,82.45997604008149
40,io_bound,epa,1000,100,4,1,9971.709,6606,203.06857274767168,62.917917665428355
40,io_bound,fcfs,1000,100,4,1,16293.72,6608,307.93401059930505,93.03485509984542
40,io_bound,prioridade,1000,100,4,1,11201.932,6608,224.02977594642877,65.75211705041036
40,io_bound,round_robin,1000,100,4,1,16293.72,6608,307.93401059930505,93.03485509984542
40,prioridades_desbalanceadas,epa,1000,100,4,1,22710.282,3608,535.7543783790499,28.60334593599565
40,prioridades_desbalanceadas,fcfs,1000,100,4,1,23712.062,3608,545.0532402200578,34.02411647842245
40,prioridades_desbalanceadas,prioridade,1000,100,4,1,19666.428,3608,717.1511092250911,10.955715543164676
40,prioridades_desbalanceadas,round_robin,1000,100,4,1,29601.208,10700,607.6925441310553,76.30070841748234
41,cpu_bound,epa,1000,100,4,1,21057.284,1512,472.0843569166554,81.11614816687594
41,cpu_bound,fcfs,1000,100,4,1,20258.914,1512,478.0367007923448,77.95415830747972
41,cpu_bound,prioridade,1000,100,4,1,18013.744,1512,487.64934879519,57.5308958366802
41,cpu_bound,round_robin,1000,100,4,1,34554.726,11027,829.0731622420907,93.91894762080008
41,equilibrado,epa,1000,100,4,1,22127.83,3520,522.397760720588,28.01938703495608
41,equilibrado,fcfs,1000,100,4,1,22880.589,3520,512.5832796495756,38.172826001020255
41,equilibrado,prioridade,1000,100,4,1,18719.752,3520,743.5503910835675,11.328771749752189
